Customer_ID,Customer_Name,Gender,Age,Country,City,Registration_Date,Customer_Segment,Loyalty_Level,Total_Orders,Customer_Rating
C0802,Customer 802,Female,42,Qatar,Doha,8/21/2024 0:00,Consumer,Gold,11,4.1
C0803,Customer 803,Female,49,Bahrain,Manama,9/14/2020 0:00,SMB,Silver,9,4.5
C0804,Customer 804,Female,57,Bahrain,Manama,6/30/2025 0:00,Consumer,Platinum,11,3.1
C0805,Customer 805,Male,22,Oman,Muscat,2/23/2025 0:00,SMB,Gold,17,4.8
C0806,Customer 806,Female,49,Bahrain,Manama,2/7/2020 0:00,Corporate,Platinum,33,4.2
C0807,Customer 807,Male,39,Qatar,Doha,7/2/2023 0:00,Consumer,Platinum,5,3.3
C0808,Customer 808,Male,64,Bahrain,Manama,7/22/2020 0:00,Consumer,Silver,37,3.6
C0809,Customer 809,Male,59,Qatar,Doha,12/9/2023 0:00,SMB,Platinum,45,3.8
C0810,Customer 810,Male,28,UAE,Dubai,2/12/2021 0:00,SMB,Silver,36,4.6
C0811,Customer 811,Male,23,Kuwait,Kuwait City,8/5/2022 0:00,SMB,Platinum,21,3.1
C0812,Customer 812,Female,55,Bahrain,Manama,9/12/2020 0:00,Consumer,Silver,8,3
C0813,Customer 813,Male,44,Oman,Muscat,10/23/2020 0:00,SMB,Platinum,21,3.1
C0814,Customer 814,Male,39,Saudi Arabia,Riyadh,4/26/2022 0:00,SMB,Platinum,14,3.8
C0815,Customer 815,Male,42,Saudi Arabia,Dammam,5/9/2022 0:00,SMB,Silver,22,3.9
C0816,Customer 816,Male,51,Kuwait,Kuwait City,2/27/2021 0:00,SMB,Platinum,37,4.6
C0817,Customer 817,Female,53,Qatar,Doha,4/8/2020 0:00,Consumer,Gold,30,4.3
C0818,Customer 818,Female,55,Kuwait,Kuwait City,5/13/2020 0:00,Corporate,Silver,47,4.5
C0819,Customer 819,Female,63,Oman,Muscat,8/23/2022 0:00,Corporate,Platinum,50,3.8
C0820,Customer 820,Male,48,Kuwait,Kuwait City,11/13/2020 0:00,Consumer,Silver,31,4.7
C0821,Customer 821,Female,24,Kuwait,Kuwait City,2/17/2024 0:00,Consumer,Silver,33,3.5
C0822,Customer 822,Male,25,Qatar,Doha,1/18/2023 0:00,Consumer,Silver,46,3.6
C0823,Customer 823,Female,43,UAE,Dubai,1/26/2022 0:00,Corporate,Silver,46,4.4
C0824,Customer 824,Male,65,Qatar,Doha,1/8/2022 0:00,SMB,Gold,49,4.5
C0825,Customer 825,Male,32,UAE,Dubai,1/17/2022 0:00,SMB,Gold,14,4.9
C0826,Customer 826,Male,44,Qatar,Doha,12/1/2025 0:00,Consumer,Silver,8,4.7
C0827,Customer 827,Female,56,Bahrain,Manama,2/24/2024 0:00,SMB,Silver,5,4.7
C0828,Customer 828,Male,59,Bahrain,Manama,6/28/2024 0:00,Consumer,Platinum,22,3.2
C0829,Customer 829,Male,64,Bahrain,Manama,8/8/2022 0:00,Corporate,Platinum,47,3.1
C0830,Customer 830,Male,18,Oman,Muscat,6/14/2021 0:00,Corporate,Silver,2,3.4
C0831,Customer 831,Female,43,UAE,Abu Dhabi,9/8/2024 0:00,Corporate,Gold,43,4.9
C0832,Customer 832,Male,65,Qatar,Doha,1/3/2025 0:00,Corporate,Gold,30,3.7
C0833,Customer 833,Male,45,Oman,Muscat,4/4/2022 0:00,Corporate,Platinum,10,4.9
C0834,Customer 834,Male,54,Qatar,Doha,4/10/2025 0:00,Consumer,Platinum,32,4.2
C0835,Customer 835,Female,39,Qatar,Doha,2/15/2021 0:00,Consumer,Silver,25,4.9
C0836,Customer 836,Male,56,Qatar,Doha,6/3/2024 0:00,Corporate,Silver,46,3.1
C0837,Customer 837,Female,24,Kuwait,Kuwait City,5/12/2022 0:00,SMB,Silver,48,3.1
C0838,Customer 838,Female,22,Bahrain,Manama,6/11/2022 0:00,Corporate,Silver,21,4
C0839,Customer 839,Female,22,Oman,Muscat,7/16/2021 0:00,SMB,Platinum,13,4.9
C0840,Customer 840,Female,60,UAE,Dubai,11/16/2021 0:00,SMB,Silver,9,3
C0841,Customer 841,Female,50,Oman,Muscat,7/10/2024 0:00,SMB,Platinum,30,4.3
C0842,Customer 842,Male,35,Oman,Muscat,11/30/2023 0:00,Consumer,Gold,11,3.3
C0843,Customer 843,Male,40,Oman,Muscat,8/31/2023 0:00,Consumer,Platinum,42,4.8
C0844,Customer 844,Female,21,Qatar,Doha,4/24/2024 0:00,Corporate,Silver,24,4.6
C0845,Customer 845,Male,34,Qatar,Doha,6/3/2021 0:00,Consumer,Gold,20,4.8
C0846,Customer 846,Female,22,Kuwait,Kuwait City,12/15/2020 0:00,SMB,Platinum,49,4.4
C0847,Customer 847,Female,53,Kuwait,Kuwait City,1/20/2024 0:00,Consumer,Platinum,42,4
C0848,Customer 848,Male,65,Bahrain,Manama,7/9/2022 0:00,Consumer,Silver,42,3.9
C0849,Customer 849,Female,26,Oman,Muscat,10/8/2023 0:00,Consumer,Gold,32,4.2
C0850,Customer 850,Male,60,Oman,Muscat,12/9/2023 0:00,Consumer,Platinum,45,4
C0851,Customer 851,Male,20,Qatar,Doha,12/3/2023 0:00,Consumer,Gold,34,5
C0852,Customer 852,Male,36,Bahrain,Manama,1/30/2025 0:00,Corporate,Gold,49,3.1
C0853,Customer 853,Female,58,Bahrain,Manama,12/22/2020 0:00,SMB,Silver,45,3.2
C0854,Customer 854,Female,25,Oman,Muscat,8/14/2024 0:00,Consumer,Silver,17,4.6
C0855,Customer 855,Male,58,Bahrain,Manama,2/28/2021 0:00,SMB,Platinum,14,3.5
C0856,Customer 856,Male,19,UAE,Abu Dhabi,4/27/2022 0:00,SMB,Platinum,7,3
C0857,Customer 857,Male,29,UAE,Abu Dhabi,11/13/2023 0:00,Corporate,Platinum,47,5
C0858,Customer 858,Male,41,Qatar,Doha,9/10/2022 0:00,Consumer,Platinum,12,4.3
C0859,Customer 859,Female,27,Oman,Muscat,8/16/2020 0:00,SMB,Platinum,16,4.4
C0860,Customer 860,Male,23,Bahrain,Manama,11/8/2023 0:00,Corporate,Platinum,35,3.3
C0861,Customer 861,Female,43,UAE,Dubai,7/18/2023 0:00,Consumer,Gold,39,4.8
C0862,Customer 862,Male,45,Kuwait,Kuwait City,8/18/2025 0:00,Consumer,Gold,38,4.8
C0863,Customer 863,Female,52,Saudi Arabia,Jeddah,12/28/2024 0:00,Corporate,Silver,42,3.2
C0864,Customer 864,Female,51,Bahrain,Manama,1/2/2021 0:00,SMB,Silver,45,4.3
C0865,Customer 865,Female,42,UAE,Dubai,10/23/2021 0:00,Consumer,Platinum,15,4.9
C0866,Customer 866,Male,19,Oman,Muscat,4/10/2024 0:00,SMB,Platinum,30,4.3
C0867,Customer 867,Male,60,UAE,Abu Dhabi,4/30/2020 0:00,Consumer,Silver,7,4.1
C0868,Customer 868,Female,63,Oman,Muscat,10/28/2022 0:00,Consumer,Silver,20,4.5
C0869,Customer 869,Female,31,Saudi Arabia,Riyadh,10/26/2022 0:00,Corporate,Gold,42,4.2
C0870,Customer 870,Female,36,Bahrain,Manama,9/30/2025 0:00,Consumer,Gold,5,4.8
C0871,Customer 871,Female,42,Bahrain,Manama,12/8/2021 0:00,SMB,Gold,19,3.5
C0872,Customer 872,Female,30,Saudi Arabia,Jeddah,12/3/2022 0:00,Consumer,Gold,22,4.6
C0873,Customer 873,Female,57,Saudi Arabia,Dammam,10/13/2025 0:00,Corporate,Platinum,36,4
C0874,Customer 874,Male,39,Kuwait,Kuwait City,3/8/2020 0:00,Corporate,Silver,50,3.8
C0875,Customer 875,Male,55,UAE,Dubai,10/5/2020 0:00,Consumer,Platinum,29,3.3
C0876,Customer 876,Female,63,Oman,Muscat,5/11/2024 0:00,SMB,Gold,46,3.2
C0877,Customer 877,Male,27,UAE,Dubai,2/15/2020 0:00,Consumer,Platinum,45,3.1
C0878,Customer 878,Female,43,Bahrain,Manama,8/8/2020 0:00,Consumer,Silver,35,4.9
C0879,Customer 879,Male,57,Qatar,Doha,10/3/2021 0:00,Corporate,Platinum,34,4.4
C0880,Customer 880,Male,49,Qatar,Doha,2/7/2023 0:00,Corporate,Platinum,45,4
C0881,Customer 881,Male,64,Bahrain,Manama,12/7/2022 0:00,SMB,Gold,11,3.9
C0882,Customer 882,Female,62,Bahrain,Manama,11/15/2020 0:00,Consumer,Platinum,13,4.2
C0883,Customer 883,Female,31,Saudi Arabia,Riyadh,7/29/2021 0:00,SMB,Gold,27,4.7
C0884,Customer 884,Female,37,UAE,Dubai,8/18/2020 0:00,Corporate,Silver,1,4.4
C0885,Customer 885,Female,27,Saudi Arabia,Riyadh,6/12/2020 0:00,Consumer,Platinum,24,3.8
C0886,Customer 886,Male,26,Saudi Arabia,Jeddah,2/19/2022 0:00,SMB,Silver,23,4.1
C0887,Customer 887,Male,44,Oman,Muscat,9/18/2021 0:00,SMB,Gold,31,3.3
C0888,Customer 888,Female,40,Bahrain,Manama,7/8/2023 0:00,Corporate,Platinum,34,3.7
C0889,Customer 889,Female,50,Kuwait,Kuwait City,8/14/2024 0:00,Consumer,Platinum,3,4.6
C0890,Customer 890,Female,54,UAE,Dubai,8/24/2023 0:00,Corporate,Silver,33,3.5
C0891,Customer 891,Female,51,Oman,Muscat,10/25/2024 0:00,SMB,Silver,39,4.2
C0892,Customer 892,Male,40,UAE,Dubai,8/30/2025 0:00,Corporate,Silver,22,4
C0893,Customer 893,Male,50,Qatar,Doha,8/27/2025 0:00,SMB,Platinum,18,3.2
C0894,Customer 894,Male,55,Qatar,Doha,1/9/2020 0:00,SMB,Platinum,8,4.2
C0895,Customer 895,Male,25,Kuwait,Kuwait City,7/4/2021 0:00,SMB,Platinum,44,4.5
C0896,Customer 896,Male,39,UAE,Abu Dhabi,7/19/2023 0:00,Corporate,Silver,11,3.4
C0897,Customer 897,Male,54,Kuwait,Kuwait City,11/10/2024 0:00,SMB,Silver,33,3.7
C0898,Customer 898,Female,58,Bahrain,Manama,12/26/2024 0:00,SMB,Silver,32,4.4
C0899,Customer 899,Female,47,Oman,Muscat,7/10/2020 0:00,Consumer,Platinum,12,4.9
C0900,Customer 900,Female,52,Oman,Muscat,12/7/2022 0:00,SMB,Platinum,12,3.7
C0901,Customer 901,Female,26,UAE,Dubai,6/4/2023 0:00,Corporate,Gold,50,3
C0902,Customer 902,Male,24,Qatar,Doha,4/6/2025 0:00,Consumer,Silver,16,5
C0903,Customer 903,Male,50,UAE,Dubai,4/29/2025 0:00,Corporate,Gold,8,4.1
C0904,Customer 904,Male,50,Oman,Muscat,3/17/2025 0:00,Corporate,Gold,35,3
C0905,Customer 905,Male,27,Oman,Muscat,11/19/2020 0:00,SMB,Gold,5,3.4
C0906,Customer 906,Female,44,Oman,Muscat,11/14/2021 0:00,Corporate,Gold,33,4.3
C0907,Customer 907,Female,32,Kuwait,Kuwait City,1/10/2025 0:00,Corporate,Gold,1,4.8
C0908,Customer 908,Female,48,Oman,Muscat,5/3/2025 0:00,Corporate,Gold,18,4.7
C0909,Customer 909,Female,30,Qatar,Doha,1/2/2024 0:00,Consumer,Platinum,5,4.2
C0910,Customer 910,Female,39,Qatar,Doha,6/21/2021 0:00,Corporate,Gold,36,4
C0911,Customer 911,Male,37,Oman,Muscat,8/28/2025 0:00,Consumer,Gold,5,3.9
C0912,Customer 912,Female,45,Bahrain,Manama,4/9/2020 0:00,Consumer,Platinum,2,4.6
C0913,Customer 913,Female,30,Kuwait,Kuwait City,3/6/2021 0:00,Consumer,Gold,11,3.2
C0914,Customer 914,Male,53,Bahrain,Manama,1/31/2025 0:00,Corporate,Platinum,39,4.8
C0915,Customer 915,Male,58,Kuwait,Kuwait City,3/16/2025 0:00,Corporate,Silver,36,4.7
C0916,Customer 916,Male,27,Bahrain,Manama,8/17/2022 0:00,Consumer,Gold,18,4.1
C0917,Customer 917,Male,39,Kuwait,Kuwait City,4/16/2024 0:00,Corporate,Silver,34,3.1
C0918,Customer 918,Male,61,UAE,Abu Dhabi,9/21/2022 0:00,SMB,Platinum,17,4.7
C0919,Customer 919,Male,18,Qatar,Doha,6/21/2022 0:00,Corporate,Gold,23,3.1
C0920,Customer 920,Male,43,UAE,Abu Dhabi,3/30/2020 0:00,Corporate,Silver,36,3.9
C0921,Customer 921,Female,34,Saudi Arabia,Jeddah,6/30/2025 0:00,Corporate,Platinum,20,4.3
C0922,Customer 922,Male,41,UAE,Abu Dhabi,5/5/2025 0:00,SMB,Gold,49,4.8
C0923,Customer 923,Male,48,Oman,Muscat,5/7/2023 0:00,Consumer,Silver,2,3.3
C0924,Customer 924,Female,44,UAE,Abu Dhabi,3/5/2023 0:00,Consumer,Silver,35,4.1
C0925,Customer 925,Female,18,Bahrain,Manama,5/8/2020 0:00,Corporate,Gold,48,3.8
C0926,Customer 926,Male,43,Bahrain,Manama,2/28/2024 0:00,SMB,Platinum,27,4.3
C0927,Customer 927,Female,36,UAE,Dubai,3/4/2022 0:00,Consumer,Gold,28,4.8
C0928,Customer 928,Female,24,UAE,Dubai,3/23/2020 0:00,Consumer,Gold,33,4.9
C0929,Customer 929,Female,23,Oman,Muscat,1/29/2020 0:00,Consumer,Platinum,15,4.2
C0930,Customer 930,Male,38,Bahrain,Manama,9/17/2024 0:00,SMB,Silver,40,5
C0931,Customer 931,Female,31,Kuwait,Kuwait City,1/9/2024 0:00,Consumer,Gold,40,3.3
C0932,Customer 932,Male,57,Bahrain,Manama,10/21/2023 0:00,Corporate,Gold,4,3.1
C0933,Customer 933,Female,34,Qatar,Doha,11/21/2024 0:00,SMB,Gold,32,3.3
C0934,Customer 934,Male,18,UAE,Abu Dhabi,11/28/2025 0:00,SMB,Platinum,19,3
C0935,Customer 935,Male,41,UAE,Dubai,7/27/2023 0:00,SMB,Silver,28,4.3
C0936,Customer 936,Male,63,Kuwait,Kuwait City,11/10/2024 0:00,Consumer,Gold,25,4.7
C0937,Customer 937,Male,63,Bahrain,Manama,11/5/2022 0:00,Consumer,Silver,10,5
C0938,Customer 938,Female,55,Kuwait,Kuwait City,12/6/2023 0:00,Consumer,Platinum,15,3.9
C0939,Customer 939,Male,27,UAE,Abu Dhabi,7/17/2025 0:00,Consumer,Platinum,44,3.2
C0940,Customer 940,Female,45,Saudi Arabia,Jeddah,2/8/2023 0:00,Consumer,Silver,21,4.5
C0941,Customer 941,Male,18,Oman,Muscat,6/3/2025 0:00,SMB,Silver,26,4.7
C0942,Customer 942,Male,44,Kuwait,Kuwait City,11/28/2022 0:00,Consumer,Silver,47,3.4
C0943,Customer 943,Female,64,Saudi Arabia,Dammam,11/4/2022 0:00,SMB,Gold,35,4.9
C0944,Customer 944,Female,52,Saudi Arabia,Jeddah,2/29/2024 0:00,SMB,Silver,12,3.8
C0945,Customer 945,Male,51,Saudi Arabia,Jeddah,1/3/2020 0:00,Corporate,Silver,2,3.5
C0946,Customer 946,Female,26,Saudi Arabia,Jeddah,3/5/2020 0:00,SMB,Silver,31,3.6
C0947,Customer 947,Female,24,Kuwait,Kuwait City,1/3/2020 0:00,SMB,Platinum,14,3.1
C0948,Customer 948,Male,36,UAE,Dubai,5/4/2021 0:00,Corporate,Platinum,4,4.8
C0949,Customer 949,Female,58,Saudi Arabia,Jeddah,10/11/2024 0:00,Consumer,Silver,5,3.8
C0950,Customer 950,Female,28,UAE,Abu Dhabi,6/20/2025 0:00,Corporate,Silver,44,3.1
C0951,Customer 951,Female,59,Bahrain,Manama,10/15/2025 0:00,Consumer,Gold,12,3.9
C0952,Customer 952,Female,24,Oman,Muscat,7/23/2022 0:00,Consumer,Gold,30,5
C0953,Customer 953,Female,40,Bahrain,Manama,2/21/2022 0:00,Consumer,Gold,37,3.5
C0954,Customer 954,Male,54,Saudi Arabia,Jeddah,4/2/2023 0:00,SMB,Platinum,1,4.7
C0955,Customer 955,Male,47,Saudi Arabia,Riyadh,1/8/2021 0:00,Consumer,Platinum,22,4.4
C0956,Customer 956,Male,27,Bahrain,Manama,1/17/2025 0:00,Consumer,Silver,16,4.1
C0957,Customer 957,Female,20,Oman,Muscat,1/10/2025 0:00,SMB,Platinum,42,3.8
C0958,Customer 958,Female,27,Saudi Arabia,Riyadh,9/19/2024 0:00,Consumer,Silver,37,4.2
C0959,Customer 959,Male,58,Saudi Arabia,Riyadh,11/1/2021 0:00,SMB,Silver,40,4.2
C0960,Customer 960,Male,50,Qatar,Doha,1/21/2025 0:00,Corporate,Silver,50,4.9
C0961,Customer 961,Female,20,UAE,Abu Dhabi,11/17/2023 0:00,Consumer,Platinum,41,4.3
C0962,Customer 962,Male,31,Saudi Arabia,Jeddah,5/11/2025 0:00,SMB,Silver,15,4.5
C0963,Customer 963,Male,30,UAE,Abu Dhabi,11/5/2023 0:00,Corporate,Gold,41,4.5
C0964,Customer 964,Male,37,Kuwait,Kuwait City,2/1/2020 0:00,Corporate,Silver,48,3.1
C0965,Customer 965,Female,18,Bahrain,Manama,9/13/2022 0:00,Corporate,Silver,22,4.5
C0966,Customer 966,Male,45,Bahrain,Manama,12/26/2021 0:00,Consumer,Platinum,21,4.4
C0967,Customer 967,Male,24,UAE,Dubai,9/29/2023 0:00,SMB,Gold,26,5
C0968,Customer 968,Female,48,Kuwait,Kuwait City,6/28/2025 0:00,Consumer,Platinum,14,3.5
C0969,Customer 969,Female,22,Saudi Arabia,Riyadh,7/3/2022 0:00,SMB,Platinum,7,3
C0970,Customer 970,Male,56,Oman,Muscat,8/12/2021 0:00,Consumer,Platinum,29,3.8
C0971,Customer 971,Female,25,Saudi Arabia,Dammam,7/17/2025 0:00,SMB,Gold,48,3.1
C0972,Customer 972,Male,28,Saudi Arabia,Riyadh,1/1/2021 0:00,SMB,Gold,16,3.1
C0973,Customer 973,Male,48,Saudi Arabia,Dammam,4/19/2021 0:00,Consumer,Platinum,7,3.3
C0974,Customer 974,Female,65,Oman,Muscat,12/15/2023 0:00,SMB,Gold,29,3.2
C0975,Customer 975,Male,61,Saudi Arabia,Dammam,9/1/2020 0:00,SMB,Gold,18,3.2
C0976,Customer 976,Female,30,Kuwait,Kuwait City,6/15/2024 0:00,Corporate,Gold,8,3.1
C0977,Customer 977,Male,23,Saudi Arabia,Dammam,10/10/2022 0:00,Consumer,Platinum,38,3
C0978,Customer 978,Female,63,Saudi Arabia,Riyadh,1/9/2020 0:00,Consumer,Silver,30,4.6
C0979,Customer 979,Male,36,UAE,Abu Dhabi,11/15/2025 0:00,SMB,Silver,23,4
C0980,Customer 980,Male,38,Kuwait,Kuwait City,9/15/2020 0:00,Corporate,Platinum,20,4.1
C0981,Customer 981,Female,45,Kuwait,Kuwait City,7/5/2025 0:00,SMB,Platinum,10,3.2
C0982,Customer 982,Male,47,Bahrain,Manama,5/8/2021 0:00,Corporate,Silver,36,4.8
C0983,Customer 983,Female,30,Kuwait,Kuwait City,11/24/2022 0:00,Consumer,Gold,7,3.8
C0984,Customer 984,Male,53,Qatar,Doha,11/9/2020 0:00,SMB,Gold,34,4
C0985,Customer 985,Male,49,Oman,Muscat,11/6/2020 0:00,SMB,Silver,24,4.1
C0986,Customer 986,Female,31,UAE,Dubai,4/3/2022 0:00,SMB,Silver,34,4.2
C0987,Customer 987,Female,35,Oman,Muscat,3/4/2025 0:00,Consumer,Gold,41,3.9
C0988,Customer 988,Female,51,Qatar,Doha,11/12/2023 0:00,Consumer,Platinum,48,4.5
C0989,Customer 989,Female,64,Bahrain,Manama,7/9/2023 0:00,Corporate,Platinum,50,4.6
C0990,Customer 990,Male,25,Saudi Arabia,Dammam,3/11/2025 0:00,SMB,Platinum,29,3.4
C0991,Customer 991,Female,49,Qatar,Doha,1/7/2024 0:00,Consumer,Platinum,12,4.8
C0992,Customer 992,Female,32,Oman,Muscat,10/5/2021 0:00,Consumer,Platinum,34,3.4
C0993,Customer 993,Female,57,Saudi Arabia,Jeddah,2/25/2025 0:00,SMB,Silver,16,3.8
C0994,Customer 994,Male,43,Saudi Arabia,Riyadh,10/23/2025 0:00,Consumer,Silver,46,4.5
C0995,Customer 995,Female,55,Qatar,Doha,3/30/2025 0:00,Corporate,Gold,30,4.7
C0996,Customer 996,Female,31,Saudi Arabia,Jeddah,11/16/2025 0:00,Consumer,Platinum,4,4.2
C0997,Customer 997,Male,23,Oman,Muscat,3/29/2021 0:00,Corporate,Platinum,21,4.7
C0998,Customer 998,Male,51,Oman,Muscat,1/30/2024 0:00,SMB,Platinum,10,4.7
C0999,Customer 999,Female,27,UAE,Abu Dhabi,10/9/2022 0:00,Consumer,Platinum,41,3.7
C1000,Customer 1000,Male,63,Kuwait,Kuwait City,5/12/2025 0:00,Consumer,Gold,12,3.2
C1001,Customer 1001,Female,65,Saudi Arabia,Dammam,12/28/2022 0:00,SMB,Silver,18,3.7
C1002,Customer 1002,Male,29,Qatar,Doha,5/31/2022 0:00,Consumer,Platinum,15,4
C1003,Customer 1003,Female,24,Qatar,Doha,2/2/2021 0:00,Consumer,Platinum,28,3.9
C1004,Customer 1004,Male,40,UAE,Abu Dhabi,2/3/2020 0:00,Corporate,Gold,33,3.1
C1005,Customer 1005,Male,19,Saudi Arabia,Dammam,9/30/2020 0:00,Consumer,Gold,28,3.9
C1006,Customer 1006,Male,62,Bahrain,Manama,10/23/2021 0:00,Corporate,Platinum,25,3
C1007,Customer 1007,Female,33,Kuwait,Kuwait City,12/21/2024 0:00,Corporate,Gold,20,3.4
C1008,Customer 1008,Female,55,Oman,Muscat,7/22/2021 0:00,SMB,Platinum,6,4.4
C1009,Customer 1009,Male,47,Kuwait,Kuwait City,11/28/2022 0:00,Consumer,Platinum,15,4.9
C1010,Customer 1010,Female,32,Qatar,Doha,6/3/2025 0:00,Corporate,Platinum,38,3.1
C1011,Customer 1011,Male,28,Kuwait,Kuwait City,7/20/2024 0:00,Consumer,Gold,20,3.7
C1012,Customer 1012,Female,38,Bahrain,Manama,5/4/2024 0:00,SMB,Gold,47,4.7
C1013,Customer 1013,Male,62,Saudi Arabia,Riyadh,3/11/2023 0:00,SMB,Gold,37,4.9
C1014,Customer 1014,Male,25,UAE,Dubai,2/2/2025 0:00,Corporate,Platinum,37,3.6
C1015,Customer 1015,Male,51,Oman,Muscat,4/3/2024 0:00,SMB,Silver,27,3.2
C1016,Customer 1016,Male,26,Saudi Arabia,Riyadh,1/3/2021 0:00,Corporate,Gold,6,4.4
C1017,Customer 1017,Male,58,Qatar,Doha,2/24/2025 0:00,SMB,Gold,41,3.6
C1018,Customer 1018,Male,23,Bahrain,Manama,6/25/2020 0:00,Corporate,Platinum,6,4.8
C1019,Customer 1019,Female,56,Oman,Muscat,11/30/2024 0:00,Consumer,Platinum,3,3.5
C1020,Customer 1020,Male,42,Saudi Arabia,Riyadh,3/9/2025 0:00,Consumer,Platinum,50,4
C1021,Customer 1021,Male,33,Saudi Arabia,Jeddah,11/10/2023 0:00,Corporate,Gold,5,3.1
C1022,Customer 1022,Female,35,UAE,Dubai,4/16/2022 0:00,SMB,Gold,17,4.8
C1023,Customer 1023,Female,38,Qatar,Doha,9/13/2022 0:00,Consumer,Platinum,38,4.5
C1024,Customer 1024,Female,43,UAE,Dubai,2/25/2021 0:00,Consumer,Silver,7,4.1
C1025,Customer 1025,Male,48,Kuwait,Kuwait City,3/20/2023 0:00,SMB,Gold,12,3.5
C1026,Customer 1026,Female,53,UAE,Abu Dhabi,4/23/2022 0:00,Consumer,Gold,5,3.7
C1027,Customer 1027,Female,24,UAE,Dubai,7/18/2022 0:00,Corporate,Platinum,32,4
C1028,Customer 1028,Male,37,Oman,Muscat,1/29/2020 0:00,Consumer,Platinum,9,3.2
C1029,Customer 1029,Female,30,Saudi Arabia,Dammam,5/19/2023 0:00,SMB,Platinum,20,4.2
C1030,Customer 1030,Female,44,Bahrain,Manama,4/9/2024 0:00,SMB,Silver,22,4.1
C1031,Customer 1031,Male,51,Kuwait,Kuwait City,7/17/2024 0:00,Corporate,Gold,25,3.7
C1032,Customer 1032,Female,20,Qatar,Doha,3/8/2022 0:00,Corporate,Platinum,15,4.9
C1033,Customer 1033,Female,26,Qatar,Doha,10/3/2022 0:00,SMB,Silver,20,3.4
C1034,Customer 1034,Female,62,Qatar,Doha,7/1/2023 0:00,Consumer,Silver,22,3.9
C1035,Customer 1035,Male,46,Kuwait,Kuwait City,8/15/2020 0:00,Corporate,Platinum,22,4.5
C1036,Customer 1036,Male,36,Kuwait,Kuwait City,10/11/2022 0:00,Corporate,Platinum,32,3.8
C1037,Customer 1037,Male,46,UAE,Dubai,12/21/2025 0:00,Consumer,Silver,12,4.7
C1038,Customer 1038,Female,55,Saudi Arabia,Dammam,8/18/2024 0:00,SMB,Silver,37,4.4
C1039,Customer 1039,Female,31,Kuwait,Kuwait City,8/31/2020 0:00,SMB,Platinum,24,4.4
C1040,Customer 1040,Male,23,Bahrain,Manama,7/12/2022 0:00,SMB,Platinum,26,4.5
C1041,Customer 1041,Male,45,Qatar,Doha,5/23/2025 0:00,Consumer,Silver,38,3.6
C1042,Customer 1042,Male,36,Kuwait,Kuwait City,11/27/2020 0:00,Corporate,Platinum,47,3.6
C1043,Customer 1043,Female,47,UAE,Abu Dhabi,11/30/2020 0:00,SMB,Silver,4,3.4
C1044,Customer 1044,Male,21,Saudi Arabia,Riyadh,3/30/2024 0:00,Consumer,Gold,17,4.9
C1045,Customer 1045,Male,42,Kuwait,Kuwait City,7/17/2024 0:00,SMB,Silver,38,3.7
C1046,Customer 1046,Male,54,Oman,Muscat,2/20/2023 0:00,SMB,Platinum,5,4.5
C1047,Customer 1047,Female,38,Kuwait,Kuwait City,2/19/2020 0:00,SMB,Gold,24,4.4
C1048,Customer 1048,Male,58,Oman,Muscat,7/20/2025 0:00,SMB,Platinum,36,4.3
C1049,Customer 1049,Male,37,Oman,Muscat,8/5/2025 0:00,SMB,Gold,32,4.3
C1050,Customer 1050,Female,32,Saudi Arabia,Riyadh,8/11/2022 0:00,SMB,Platinum,30,3.5
C1051,Customer 1051,Male,46,Kuwait,Kuwait City,9/9/2023 0:00,Corporate,Gold,44,4.4
C1052,Customer 1052,Female,37,Qatar,Doha,10/28/2024 0:00,Consumer,Platinum,11,3.7
C1053,Customer 1053,Male,64,Bahrain,Manama,1/7/2022 0:00,Consumer,Silver,44,4.7
C1054,Customer 1054,Male,29,Qatar,Doha,3/20/2021 0:00,Corporate,Silver,16,3.4
C1055,Customer 1055,Female,59,Saudi Arabia,Riyadh,1/31/2021 0:00,Corporate,Platinum,10,4.3
C1056,Customer 1056,Female,34,Kuwait,Kuwait City,10/15/2020 0:00,Consumer,Gold,10,4.4
C1057,Customer 1057,Female,44,Qatar,Doha,3/2/2023 0:00,SMB,Platinum,47,3
C1058,Customer 1058,Male,59,Qatar,Doha,3/19/2022 0:00,SMB,Silver,31,4.6
C1059,Customer 1059,Male,29,Oman,Muscat,3/26/2020 0:00,Corporate,Gold,42,4.2
C1060,Customer 1060,Female,40,Oman,Muscat,1/4/2021 0:00,SMB,Gold,29,3.4
C1061,Customer 1061,Male,34,Bahrain,Manama,5/16/2022 0:00,Consumer,Silver,26,3.7
C1062,Customer 1062,Male,46,Qatar,Doha,10/14/2020 0:00,SMB,Silver,35,3.6
C1063,Customer 1063,Male,38,Qatar,Doha,1/22/2021 0:00,Consumer,Platinum,49,3.1
C1064,Customer 1064,Male,46,Saudi Arabia,Dammam,9/16/2022 0:00,Consumer,Platinum,34,3.8
C1065,Customer 1065,Female,48,Kuwait,Kuwait City,10/11/2022 0:00,SMB,Silver,31,4.6
C1066,Customer 1066,Female,45,Bahrain,Manama,2/26/2021 0:00,Consumer,Platinum,42,3.3
C1067,Customer 1067,Female,28,Bahrain,Manama,5/12/2025 0:00,Consumer,Gold,35,4.7
C1068,Customer 1068,Male,21,Saudi Arabia,Jeddah,1/20/2023 0:00,SMB,Platinum,35,4
